,FIPS_Code,State,Year,Month,Civilian_Pop,Civilian_Labor_Force,Labor_Force_Pct,Employed_Total,Employed_Pct,Unemployed_Total,Unemployed_Rate
23759,18,Indiana,2013,5,5059482,3185716,63.0,2937252,58.1,248464,7.8
23760,19,Iowa,2013,5,2402634,1673821,69.7,1593137,66.3,80684,4.8
23761,20,Kansas,2013,5,2181864,1491094,68.3,1410482,64.6,80612,5.4
23762,21,Kentucky,2013,5,3408721,2063352,60.5,1897711,55.7,165641,8.0
23763,22,Louisiana,2013,5,3522141,2103144,59.7,1963094,55.7,140050,6.7
23764,23,Maine,2013,5,1084318,704715,65.0,656605,60.6,48110,6.8
23765,24,Maryland,2013,5,4634490,3134344,67.6,2926541,63.1,207803,6.6
23766,25,Massachusetts,2013,5,5399486,3518522,65.2,3281377,60.8,237145,6.7
23767,26,Michigan,2013,5,7820362,4738195,60.6,4320494,55.2,417701,8.8
23768,27,Minnesota,2013,5,4213509,2960131,70.3,2808881,66.7,151250,5.1
23769,28,Mississippi,2013,5,2262701,1280192,56.6,1170333,51.7,109859,8.6
23770,29,Missouri,2013,5,4687010,3014209,64.3,2808028,59.9,206181,6.8
23771,30,Montana,2013,5,798209,510966,64.0,483222,60.5,27744,5.4
23772,31,Nebraska,2013,5,1419166,1017337,71.7,979326,69.0,38011,3.7
23773,32,Nevada,2013,5,2149619,1370943,63.8,1231067,57.3,139876,10.2
23774,33,New Hampshire,2013,5,1074183,743406,69.2,704110,65.5,39296,5.3
23775,34,New Jersey,2013,5,6969418,4545446,65.2,4151597,59.6,393849,8.7
23776,35,New Mexico,2013,5,1600205,929480,58.1,865698,54.1,63782,6.9
23777,36,New York,2013,5,15628942,9646461,61.7,8880236,56.8,766225,7.9
23778,51000,New York city,2013,5,6731763,4060929,60.3,3698921,54.9,362008,8.9
23779,37,North Carolina,2013,5,7583089,4708233,62.1,4324012,57.0,384221,8.2
23780,38,North Dakota,2013,5,557035,401517,72.1,389822,70.0,11695,2.9
23781,39,Ohio,2013,5,9053073,5713147,63.1,5281766,58.3,431381,7.6
23782,40,Oklahoma,2013,5,2917592,1801681,61.8,1708925,58.6,92756,5.1
23783,41,Oregon,2013,5,3121022,1923376,61.6,1771464,56.8,151912,7.9
23784,42,Pennsylvania,2013,5,10175207,6431705,63.2,5969205,58.7,462500,7.2
23785,44,Rhode Island,2013,5,850211,558940,65.7,505643,59.5,53297,9.5
23786,45,South Carolina,2013,5,3697482,2199734,59.5,2029943,54.9,169791,7.7
23787,46,South Dakota,2013,5,637876,447737,70.2,430933,67.6,16804,3.8
23788,47,Tennessee,2013,5,5057965,3089865,61.1,2844913,56.2,244952,7.9
23789,48,Texas,2013,5,19633581,12816378,65.3,11991479,61.1,824899,6.4
23790,49,Utah,2013,5,2058133,1382531,67.2,1323353,64.3,59178,4.3
23791,50,Vermont,2013,5,512553,350554,68.4,334741,65.3,15813,4.5
23792,51,Virginia,2013,5,6375248,4236152,66.4,3998446,62.7,237706,5.6
23793,53,Washington,2013,5,5430881,3456355,63.6,3224598,59.4,231757,6.7
23794,54,West Virginia,2013,5,1486867,799870,53.8,747059,50.2,52811,6.6
23795,55,Wisconsin,2013,5,4500856,3082194,68.5,2873099,63.8,209095,6.8
23796,56,Wyoming,2013,5,448342,302153,67.4,287874,64.2,14279,4.7
23797,1,Alabama,2013,6,3764923,2174677,57.8,2016898,53.6,157779,7.3
23798,2,Alaska,2013,6,538281,363613,67.6,338220,62.8,25393,7.0
23799,4,Arizona,2013,6,5079772,3064094,60.3,2822985,55.6,241109,7.9
23800,5,Arkansas,2013,6,2276045,1333280,58.6,1237985,54.4,95295,7.1
23801,6,California,2013,6,29606950,18587359,62.8,16900895,57.1,1686464,9.1
23802,37,Los Angeles County,2013,6,7875230,4967200,63.1,4477164,56.9,490036,9.9
23803,8,Colorado,2013,6,4060727,2768303,68.2,2579085,63.5,189218,6.8
23804,9,Connecticut,2013,6,2855924,1868813,65.4,1718256,60.2,150557,8.1
23805,10,Delaware,2013,6,727078,442641,60.9,413085,56.8,29556,6.7
23806,11,District of Columbia,2013,6,538693,374318,69.5,342566,63.6,31752,8.5
23807,12,Florida,2013,6,15654708,9417639,60.2,8706200,55.6,711439,7.6
23808,13,Georgia,2013,6,7554106,4757233,63.0,4366608,57.8,390625,8.2
23809,15,Hawaii,2013,6,1073629,649806,60.5,619477,57.7,30329,4.7
23810,16,Idaho,2013,6,1207515,777564,64.4,723613,59.9,53951,6.9
23811,17,Illinois,2013,6,10026812,6564252,65.5,5960949,59.5,603303,9.2
23812,18,Indiana,2013,6,5062772,3190582,63.0,2946381,58.2,244201,7.7
23813,19,Iowa,2013,6,2404245,1679506,69.9,1599483,66.5,80023,4.8
23814,20,Kansas,2013,6,2182471,1491270,68.3,1411118,64.7,80152,5.4
23815,21,Kentucky,2013,6,3410807,2062469,60.5,1896774,55.6,165695,8.0
23816,22,Louisiana,2013,6,3524095,2103648,59.7,1965593,55.8,138055,6.6
23817,23,Maine,2013,6,1084636,705441,65.0,657855,60.7,47586,6.7
23818,24,Maryland,2013,6,4637576,3133645,67.6,2927329,63.1,206316,6.6
23819,25,Massachusetts,2013,6,5404700,3520920,65.1,3284024,60.8,236896,6.7
23820,26,Michigan,2013,6,7823981,4745039,60.6,4327389,55.3,417650,8.8
23821,27,Minnesota,2013,6,4216855,2959310,70.2,2809549,66.6,149761,5.1
23822,28,Mississippi,2013,6,2263641,1272370,56.2,1163744,51.4,108626,8.5
23823,29,Missouri,2013,6,4689032,3015995,64.3,2810122,59.9,205873,6.8
23824,30,Montana,2013,6,798963,511208,64.0,483568,60.5,27640,5.4
23825,31,Nebraska,2013,6,1420027,1017004,71.6,979203,69.0,37801,3.7
23826,32,Nevada,2013,6,2152150,1372012,63.8,1233932,57.3,138080,10.1
23827,33,New Hampshire,2013,6,1074778,743863,69.2,704956,65.6,38907,5.2
23828,34,New Jersey,2013,6,6972018,4537662,65.1,4150253,59.5,387409,8.5
23829,35,New Mexico,2013,6,1600790,929499,58.1,865780,54.1,63719,6.9
23830,36,New York,2013,6,15636148,9655330,61.8,8893914,56.9,761416,7.9
23831,51000,New York city,2013,6,6735330,4070290,60.4,3707583,55.0,362707,8.9
23832,37,North Carolina,2013,6,7589978,4700202,61.9,4331352,57.1,368850,7.8
23833,38,North Dakota,2013,6,558268,402024,72.0,390402,69.9,11622,2.9
23834,39,Ohio,2013,6,9057146,5717334,63.1,5285529,58.4,431805,7.6
23835,40,Oklahoma,2013,6,2919929,1802864,61.7,1710192,58.6,92672,5.1
23836,41,Oregon,2013,6,3123530,1923051,61.6,1773458,56.8,149593,7.8
23837,42,Pennsylvania,2013,6,10178028,6429380,63.2,5971295,58.7,458085,7.1
23838,44,Rhode Island,2013,6,850471,558786,65.7,505369,59.4,53417,9.6
23839,45,South Carolina,2013,6,3701567,2200680,59.5,2034640,55.0,166040,7.5
23840,46,South Dakota,2013,6,638483,447878,70.1,431179,67.5,16699,3.7
23841,47,Tennessee,2013,6,5061823,3085954,61.0,2843190,56.2,242764,7.9
23842,48,Texas,2013,6,19662766,12837490,65.3,12018765,61.1,818725,6.4
23843,49,Utah,2013,6,2061510,1386526,67.3,1327663,64.4,58863,4.2
23844,50,Vermont,2013,6,512724,350425,68.3,334728,65.3,15697,4.5
23845,51,Virginia,2013,6,6379556,4240224,66.5,4002240,62.7,237984,5.6
23846,53,Washington,2013,6,5435401,3460427,63.7,3228621,59.4,231806,6.7
23847,54,West Virginia,2013,6,1486914,799704,53.8,747163,50.2,52541,6.6
23848,55,Wisconsin,2013,6,4503389,3083584,68.5,2876730,63.9,206854,6.7
23849,56,Wyoming,2013,6,448731,302234,67.4,288123,64.2,14111,4.7
23850,1,Alabama,2013,7,3766869,2174320,57.7,2016720,53.5,157600,7.2
23851,2,Alaska,2013,7,538697,363803,67.5,338308,62.8,25495,7.0
23852,4,Arizona,2013,7,5086380,3067255,60.3,2827358,55.6,239897,7.8
23853,5,Arkansas,2013,7,2276997,1332281,58.5,1237390,54.3,94891,7.1
23854,6,California,2013,7,29635123,18593103,62.7,16919448,57.1,1673655,9.0
23855,37,Los Angeles County,2013,7,7880947,4972582,63.1,4485974,56.9,486608,9.8
23856,8,Colorado,2013,7,4067025,2769662,68.1,2581932,63.5,187730,6.8
23857,9,Connecticut,2013,7,2857034,1870801,65.5,1721124,60.2,149677,8.0
23858,10,Delaware,2013,7,727812,442935,60.9,413831,56.9,29104,6.6
23859,11,District of Columbia,2013,7,539687,373956,69.3,342280,63.4,31676,8.5
23860,12,Florida,2013,7,15674637,9427528,60.1,8722512,55.6,705016,7.5
23861,13,Georgia,2013,7,7560981,4753872,62.9,4367542,57.8,386330,8.1
23862,15,Hawaii,2013,7,1074519,650974,60.6,620569,57.8,30405,4.7
23863,16,Idaho,2013,7,1208893,779087,64.4,725099,60.0,53988,6.9
23864,17,Illinois,2013,7,10030317,6562584,65.4,5961642,59.4,600942,9.2
23865,18,Indiana,2013,7,5065926,3196530,63.1,2956324,58.4,240206,7.5
23866,19,Iowa,2013,7,2405753,1683993,70.0,1604608,66.7,79385,4.7
23867,20,Kansas,2013,7,2183388,1490847,68.3,1411224,64.6,79623,5.3
23868,21,Kentucky,2013,7,3413114,2060497,60.4,1894998,55.5,165499,8.0
23869,22,Louisiana,2013,7,3526293,2103958,59.7,1967784,55.8,136174,6.5
23870,23,Maine,2013,7,1084942,705989,65.1,658878,60.7,47111,6.7
23871,24,Maryland,2013,7,4640951,3132042,67.5,2927100,63.1,204942,6.5
23872,25,Massachusetts,2013,7,5409770,3521770,65.1,3285397,60.7,236373,6.7
23873,26,Michigan,2013,7,7827369,4749853,60.7,4332010,55.3,417843,8.8
23874,27,Minnesota,2013,7,4220108,2959245,70.1,2810761,66.6,148484,5.0
23875,28,Mississippi,2013,7,2264709,1268048,56.0,1160302,51.2,107746,8.5
23876,29,Missouri,2013,7,4691093,3015876,64.3,2810658,59.9,205218,6.8
23877,30,Montana,2013,7,799737,511458,64.0,483921,60.5,27537,5.4
23878,31,Nebraska,2013,7,1420974,1015997,71.5,978454,68.9,37543,3.7
23879,32,Nevada,2013,7,2154816,1372712,63.7,1236337,57.4,136375,9.9
23880,33,New Hampshire,2013,7,1075376,744128,69.2,705399,65.6,38729,5.2
23881,34,New Jersey,2013,7,6974465,4528808,64.9,4147947,59.5,380861,8.4
23882,35,New Mexico,2013,7,1601532,929444,58.0,865549,54.0,63895,6.9
23883,36,New York,2013,7,15643259,9660293,61.8,8902869,56.9,757424,7.8
23884,51000,New York city,2013,7,6738897,4078252,60.5,3714662,55.1,363590,8.9
23885,37,North Carolina,2013,7,7598528,4691444,61.7,4338744,57.1,352700,7.5
23886,38,North Dakota,2013,7,559591,402383,71.9,390809,69.8,11574,2.9
23887,39,Ohio,2013,7,9061057,5718793,63.1,5285992,58.3,432801,7.6
23888,40,Oklahoma,2013,7,2922377,1803164,61.7,1710369,58.5,92795,5.1
23889,41,Oregon,2013,7,3125928,1922652,61.5,1775086,56.8,147566,7.7
23890,42,Pennsylvania,2013,7,10180604,6424767,63.1,5969474,58.6,455293,7.1
23891,44,Rhode Island,2013,7,850741,558732,65.7,505219,59.4,53513,9.6
23892,45,South Carolina,2013,7,3705767,2201018,59.4,2038451,55.0,162567,7.4
23893,46,South Dakota,2013,7,639124,447845,70.1,431221,67.5,16624,3.7
23894,47,Tennessee,2013,7,5065824,3080892,60.8,2840265,56.1,240627,7.8
23895,48,Texas,2013,7,19692871,12855277,65.3,12041788,61.1,813489,6.3
23896,49,Utah,2013,7,2064852,1389933,67.3,1331380,64.5,58553,4.2
23897,50,Vermont,2013,7,512904,350240,68.3,334676,65.3,15564,4.4
23898,51,Virginia,2013,7,6385274,4243322,66.5,4005011,62.7,238311,5.6
23899,53,Washington,2013,7,5440583,3464183,63.7,3232372,59.4,231811,6.7
23900,54,West Virginia,2013,7,1486932,799498,53.8,746886,50.2,52612,6.6
23901,55,Wisconsin,2013,7,4505801,3083217,68.4,2878077,63.9,205140,6.7
23902,56,Wyoming,2013,7,449152,302271,67.3,288226,64.2,14045,4.6
23903,1,Alabama,2013,8,3768499,2172637,57.7,2015204,53.5,157433,7.2
23904,2,Alaska,2013,8,539112,363845,67.5,338340,62.8,25505,7.0
23905,4,Arizona,2013,8,5094765,3069196,60.2,2831079,55.6,238117,7.8
23906,5,Arkansas,2013,8,2278011,1330709,58.4,1236614,54.3,94095,7.1
23907,6,California,2013,8,29665950,18587188,62.7,16930930,57.1,1656258,8.9
23908,37,Los Angeles County,2013,8,7886029,4972668,63.1,4491390,57.0,481278,9.7
23909,8,Colorado,2013,8,4073981,2769322,68.0,2584166,63.4,185156,6.7
23910,9,Connecticut,2013,8,2858175,1871349,65.5,1723188,60.3,148161,7.9
23911,10,Delaware,2013,8,728676,443283,60.8,414660,56.9,28623,6.5
23912,11,District of Columbia,2013,8,540408,373632,69.1,342129,63.3,31503,8.4
23913,12,Florida,2013,8,15699539,9432470,60.1,8735091,55.6,697379,7.4
23914,13,Georgia,2013,8,7568874,4747684,62.7,4366691,57.7,380993,8.0
23915,15,Hawaii,2013,8,1075489,652138,60.6,621567,57.8,30571,4.7
23916,16,Idaho,2013,8,1210463,780447,64.5,726569,60.0,53878,6.9
23917,17,Illinois,2013,8,10032173,6556695,65.4,5960397,59.4,596298,9.1
23918,18,Indiana,2013,8,5068571,3201733,63.2,2966614,58.5,235119,7.3
23919,19,Iowa,2013,8,2407129,1686408,70.1,1607835,66.8,78573,4.7
23920,20,Kansas,2013,8,2184718,1489665,68.2,1411057,64.6,78608,5.3
23921,21,Kentucky,2013,8,3414664,2056498,60.2,1892207,55.4,164291,8.0
23922,22,Louisiana,2013,8,3528368,2103449,59.6,1969745,55.8,133704,6.4
23923,23,Maine,2013,8,1085388,705978,65.0,659479,60.8,46499,6.6
23924,24,Maryland,2013,8,4643937,3128842,67.4,2925935,63.0,202907,6.5
23925,25,Massachusetts,2013,8,5414595,3520422,65.0,3285726,60.7,234696,6.7
23926,26,Michigan,2013,8,7830628,4750495,60.7,4334709,55.4,415786,8.8
23927,27,Minnesota,2013,8,4223049,2959719,70.1,2812839,66.6,146880,5.0
23928,28,Mississippi,2013,8,2265558,1254811,55.4,1148171,50.7,106640,8.5
23929,29,Missouri,2013,8,4693101,3013797,64.2,2810184,59.9,203613,6.8
23930,30,Montana,2013,8,800442,511695,63.9,484345,60.5,27350,5.3
23931,31,Nebraska,2013,8,1422003,1014398,71.3,977305,68.7,37093,3.7
23932,32,Nevada,2013,8,2158236,1372608,63.6,1238307,57.4,134301,9.8
23933,33,New Hampshire,2013,8,1076162,743974,69.1,705430,65.6,38544,5.2
23934,34,New Jersey,2013,8,6976617,4517350,64.7,4144838,59.4,372512,8.2
23935,35,New Mexico,2013,8,1602054,929189,58.0,865146,54.0,64043,6.9
23936,36,New York,2013,8,15648389,9655577,61.7,8906160,56.9,749417,7.8
23937,51000,New York city,2013,8,6741998,4081804,60.5,3719839,55.2,361965,8.9
23938,37,North Carolina,2013,8,7607537,4688961,61.6,4346556,57.1,342405,7.3
23939,38,North Dakota,2013,8,560629,402531,71.8,391018,69.7,11513,2.9
23940,39,Ohio,2013,8,9064677,5716629,63.1,5284908,58.3,431721,7.6
23941,40,Oklahoma,2013,8,2924485,1802134,61.6,1709443,58.5,92691,5.1
23942,41,Oregon,2013,8,3129332,1921985,61.4,1776755,56.8,145230,7.6
23943,42,Pennsylvania,2013,8,10183403,6416123,63.0,5964676,58.6,451447,7.0
23944,44,Rhode Island,2013,8,851088,558488,65.6,505098,59.3,53390,9.6
23945,45,South Carolina,2013,8,3710328,2200075,59.3,2041415,55.0,158660,7.2
23946,46,South Dakota,2013,8,639598,447657,70.0,431138,67.4,16519,3.7
23947,47,Tennessee,2013,8,5069972,3074336,60.6,2836800,56.0,237536,7.7
23948,48,Texas,2013,8,19728313,12867238,65.2,12061310,61.1,805928,6.3
23949,49,Utah,2013,8,2067849,1392500,67.3,1334511,64.5,57989,4.2
23950,50,Vermont,2013,8,512966,349953,68.2,334580,65.2,15373,4.4
23951,51,Virginia,2013,8,6391397,4244602,66.4,4007012,62.7,237590,5.6
23952,53,Washington,2013,8,5448331,3466584,63.6,3235962,59.4,230622,6.7
23953,54,West Virginia,2013,8,1486844,798902,53.7,746160,50.2,52742,6.6
23954,55,Wisconsin,2013,8,4507808,3080977,68.3,2877730,63.8,203247,6.6
23955,56,Wyoming,2013,8,449222,302231,67.3,288200,64.2,14031,4.6
23956,1,Alabama,2013,9,3770214,2169847,57.6,2013022,53.4,156825,7.2
23957,2,Alaska,2013,9,539171,363710,67.5,338320,62.7,25390,7.0
23958,4,Arizona,2013,9,5103215,3069703,60.2,2834283,55.5,235420,7.7
23959,5,Arkansas,2013,9,2279106,1328616,58.3,1235898,54.2,92718,7.0
23960,6,California,2013,9,29696653,18570217,62.5,16939401,57.0,1630816,8.8
23961,37,Los Angeles County,2013,9,7891167,4967133,62.9,4494004,56.9,473129,9.5
23962,8,Colorado,2013,9,4080567,2767570,67.8,2586419,63.4,181151,6.5
23963,9,Connecticut,2013,9,2859384,1870764,65.4,1724994,60.3,145770,7.8
23964,10,Delaware,2013,9,729578,443676,60.8,415572,57.0,28104,6.3
23965,11,District of Columbia,2013,9,541173,373434,69.0,342277,63.2,31157,8.3
23966,12,Florida,2013,9,15724553,9433614,60.0,8746255,55.6,687359,7.3
23967,13,Georgia,2013,9,7576721,4739785,62.6,4365522,57.6,374263,7.9
23968,15,Hawaii,2013,9,1075926,653325,60.7,622633,57.9,30692,4.7
23969,16,Idaho,2013,9,1212088,781625,64.5,728067,60.1,53558,6.9
23970,17,Illinois,2013,9,10034545,6547345,65.2,5959101,59.4,588244,9.0
23971,18,Indiana,2013,9,5071500,3204516,63.2,2976182,58.7,228334,7.1
23972,19,Iowa,2013,9,2408648,1686554,70.0,1609044,66.8,77510,4.6
23973,20,Kansas,2013,9,2185822,1488146,68.1,1411091,64.6,77055,5.2
23974,21,Kentucky,2013,9,3416171,2050680,60.0,1888658,55.3,162022,7.9
23975,22,Louisiana,2013,9,3530459,2102001,59.5,1971714,55.8,130287,6.2
23976,23,Maine,2013,9,1085923,705310,65.0,659610,60.7,45700,6.5
23977,24,Maryland,2013,9,4646932,3124472,67.2,2924492,62.9,199980,6.4
23978,25,Massachusetts,2013,9,5419749,3517704,64.9,3286121,60.6,231583,6.6
23979,26,Michigan,2013,9,7834323,4747499,60.6,4336984,55.4,410515,8.6
23980,27,Minnesota,2013,9,4226279,2960319,70.0,2815492,66.6,144827,4.9
23981,28,Mississippi,2013,9,2266375,1252815,55.3,1147763,50.6,105052,8.4
23982,29,Missouri,2013,9,4695256,3011160,64.1,2809780,59.8,201380,6.7
23983,30,Montana,2013,9,801146,511880,63.9,484863,60.5,27017,5.3
23984,31,Nebraska,2013,9,1423047,1012637,71.2,976235,68.6,36402,3.6
23985,32,Nevada,2013,9,2161607,1371772,63.5,1240084,57.4,131688,9.6
23986,33,New Hampshire,2013,9,1076957,743413,69.0,705246,65.5,38167,5.1
23987,34,New Jersey,2013,9,6979105,4503664,64.5,4141572,59.3,362092,8.0
23988,35,New Mexico,2013,9,1602473,928819,58.0,864817,54.0,64002,6.9
23989,36,New York,2013,9,15654282,9640261,61.6,8905146,56.9,735115,7.6
23990,51000,New York city,2013,9,6745094,4081018,60.5,3724442,55.2,356576,8.7
23991,37,North Carolina,2013,9,7615423,4667427,61.3,4354108,57.2,313319,6.7
23992,38,North Dakota,2013,9,561623,402511,71.7,391090,69.6,11421,2.8
23993,39,Ohio,2013,9,9068774,5711245,63.0,5284794,58.3,426451,7.5
23994,40,Oklahoma,2013,9,2926590,1800109,61.5,1707972,58.4,92137,5.1
23995,41,Oregon,2013,9,3132931,1921524,61.3,1778975,56.8,142549,7.4
23996,42,Pennsylvania,2013,9,10186846,6404340,62.9,5959318,58.5,445022,6.9
23997,44,Rhode Island,2013,9,851415,557966,65.5,505026,59.3,52940,9.5
23998,45,South Carolina,2013,9,3714823,2197737,59.2,2043945,55.0,153792,7.0
23999,46,South Dakota,2013,9,640070,447422,69.9,431095,67.4,16327,3.6
24000,47,Tennessee,2013,9,5074160,3066803,60.4,2833931,55.9,232872,7.6
24001,48,Texas,2013,9,19763523,12873858,65.1,12079341,61.1,794517,6.2
24002,49,Utah,2013,9,2070938,1394372,67.3,1337267,64.6,57105,4.1
24003,50,Vermont,2013,9,513076,349601,68.1,334486,65.2,15115,4.3
24004,51,Virginia,2013,9,6396539,4244434,66.4,4009047,62.7,235387,5.5
24005,53,Washington,2013,9,5455719,3467375,63.6,3239639,59.4,227736,6.6
24006,54,West Virginia,2013,9,1486845,797953,53.7,745123,50.1,52830,6.6
24007,55,Wisconsin,2013,9,4510094,3077408,68.2,2877039,63.8,200369,6.5
24008,56,Wyoming,2013,9,449293,302130,67.2,288119,64.1,14011,4.6
24009,1,Alabama,2013,10,3771896,2167230,57.5,2011093,53.3,156137,7.2
24010,2,Alaska,2013,10,539295,363558,67.4,338279,62.7,25279,7.0
24011,4,Arizona,2013,10,5111574,3070375,60.1,2837884,55.5,232491,7.6
24012,5,Arkansas,2013,10,2280144,1326715,58.2,1235660,54.2,91055,6.9
24013,6,California,2013,10,29726663,18553825,62.4,16951113,57.0,1602712,8.6
24014,37,Los Angeles County,2013,10,7896218,4959561,62.8,4495706,56.9,463855,9.4
24015,8,Colorado,2013,10,4087135,2766264,67.7,2589867,63.4,176397,6.4
24016,9,Connecticut,2013,10,2860520,1870128,65.4,1727081,60.4,143047,7.6
24017,10,Delaware,2013,10,730453,444215,60.8,416563,57.0,27652,6.2
24018,11,District of Columbia,2013,10,541913,373515,68.9,342762,63.3,30753,8.2
24019,12,Florida,2013,10,15749207,9436839,59.9,8759566,55.6,677273,7.2
24020,13,Georgia,2013,10,7584668,4733883,62.4,4366214,57.6,367669,7.8
24021,15,Hawaii,2013,10,1076293,654646,60.8,623909,58.0,30737,4.7
24022,16,Idaho,2013,10,1213707,782755,64.5,729577,60.1,53178,6.8
24023,17,Illinois,2013,10,10036798,6539322,65.2,5960606,59.4,578716,8.8
24024,18,Indiana,2013,10,5074366,3205501,63.2,2984597,58.8,220904,6.9
24025,19,Iowa,2013,10,2410150,1685404,69.9,1608832,66.8,76572,4.5
24026,20,Kansas,2013,10,2186901,1487170,68.0,1411799,64.6,75371,5.1
24027,21,Kentucky,2013,10,3417645,2044372,59.8,1884947,55.2,159425,7.8
24028,22,Louisiana,2013,10,3532431,2100686,59.5,1974140,55.9,126546,6.0
24029,23,Maine,2013,10,1086416,704366,64.8,659476,60.7,44890,6.4
24030,24,Maryland,2013,10,4649825,3120510,67.1,2923641,62.9,196869,6.3
24031,25,Massachusetts,2013,10,5424816,3516257,64.8,3288254,60.6,228003,6.5
24032,26,Michigan,2013,10,7837931,4744156,60.5,4340565,55.4,403591,8.5
24033,27,Minnesota,2013,10,4229411,2961292,70.0,2818328,66.6,142964,4.8
24034,28,Mississippi,2013,10,2267144,1250602,55.2,1147147,50.6,103455,8.3
24035,29,Missouri,2013,10,4697387,3010507,64.1,2810589,59.8,199918,6.6
24036,30,Montana,2013,10,801824,512116,63.9,485480,60.5,26636,5.2
24037,31,Nebraska,2013,10,1424077,1011485,71.0,975674,68.5,35811,3.5
24038,32,Nevada,2013,10,2164903,1371166,63.3,1242032,57.4,129134,9.4
24039,33,New Hampshire,2013,10,1077770,742734,68.9,705115,65.4,37619,5.1
24040,34,New Jersey,2013,10,6981443,4490616,64.3,4139153,59.3,351463,7.8
24041,35,New Mexico,2013,10,1602838,928678,57.9,864770,54.0,63908,6.9
24042,36,New York,2013,10,15659804,9620358,61.4,8902906,56.9,717452,7.5
24043,51000,New York city,2013,10,6748223,4079036,60.4,3730124,55.3,348912,8.6
24044,37,North Carolina,2013,10,7623237,4668675,61.2,4360357,57.2,308318,6.6
24045,38,North Dakota,2013,10,562597,402486,71.5,391157,69.5,11329,2.8
24046,39,Ohio,2013,10,9072686,5705087,62.9,5287632,58.3,417455,7.3
24047,40,Oklahoma,2013,10,2928709,1798068,61.4,1706719,58.3,91349,5.1
24048,41,Oregon,2013,10,3136440,1922159,61.3,1781810,56.8,140349,7.3
24049,42,Pennsylvania,2013,10,10189979,6393597,62.7,5956291,58.5,437306,6.8
24050,44,Rhode Island,2013,10,851727,557392,65.4,505095,59.3,52297,9.4
24051,45,South Carolina,2013,10,3719360,2195205,59.0,2046797,55.0,148408,6.8
24052,46,South Dakota,2013,10,640521,447347,69.8,431256,67.3,16091,3.6
24053,47,Tennessee,2013,10,5078253,3059810,60.3,2832394,55.8,227416,7.4
24054,48,Texas,2013,10,19798357,12880739,65.1,12099121,61.1,781618,6.1
24055,49,Utah,2013,10,2073970,1396158,67.3,1339974,64.6,56184,4.0
24056,50,Vermont,2013,10,513176,349300,68.1,334450,65.2,14850,4.3
24057,51,Virginia,2013,10,6401486,4244667,66.3,4011855,62.7,232812,5.5
24058,53,Washington,2013,10,5462940,3467791,63.5,3243553,59.4,224238,6.5
24059,54,West Virginia,2013,10,1486812,797136,53.6,744107,50.0,53029,6.7
24060,55,Wisconsin,2013,10,4512294,3073994,68.1,2877113,63.8,196881,6.4
24061,56,Wyoming,2013,10,449366,302077,67.2,288075,64.1,14002,4.6
24062,1,Alabama,2013,11,3773384,2165715,57.4,2010028,53.3,155687,7.2
24063,2,Alaska,2013,11,539263,363547,67.4,338306,62.7,25241,6.9
24064,4,Arizona,2013,11,5119649,3072551,60.0,2843115,55.5,229436,7.5
24065,5,Arkansas,2013,11,2281058,1325461,58.1,1236175,54.2,89286,6.7
24066,6,California,2013,11,29756007,18547876,62.3,16971722,57.0,1576154,8.5
24067,37,Los Angeles County,2013,11,7901056,4954109,62.7,4499214,56.9,454895,9.2
